"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-04","0.0",",,S",,,"26.4","H,,S","31.0",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-05","0.0",",,S",,,"27.6","H,,S","33.4",",,S","22.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-06","0.0",",,S",,,"26.4","H,,S","29.5",",,S","22.1",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-07","0.0",",,S",,,"26.2","H,,S","30.2",",,S","23.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-08","0.0",",,S",,,"26.8","H,,S","29.3",",,S","23.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-09","0.0",",,S",,,"25.2","H,,S","30.6",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-10","0.0",",,S",,,"22.6","H,,S","26.6",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-11","0.0",",,S",,,"23.6","H,,S","29.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-12","0.0",",,S",,,"24.1","H,,S","29.8",",,S","18.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-13","0.0",",,S",,,"23.7","H,,S","31.1",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-14","0.0",",,S",,,"24.2","H,,S","30.1",",,S","17.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-15","0.0",",,S",,,"24.9","H,,S","29.5",",,S","19.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-16","1.0",",,S",,,"24.3","H,,S",,,"21.8",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-17","12.4",",,S",,,"23.1","H,,S",,,,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-18","62.5",",,S",,,"25.0","H,,S","30.0",",,S","21.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-19","0.0",",,S",,,"24.9","H,,S","27.3",",,S","21.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-20","0.0",",,S",,,"25.4","H,,S","28.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-21","3.0",",,S",,,"24.7","H,,S",,,"23.5",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-22","0.0",",,S",,,"23.6","H,,S","27.4",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-23","81.0",",,S",,,"24.1","H,,S","29.9",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-24","0.0",",,S",,,"24.1","H,,S","29.0",",,S","19.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-25",,,,,"25.5","H,,S","28.5",",,S","20.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-26","3.6",",,S",,,"19.3","H,,S","27.2",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-27","26.9",",,S",,,"20.9","H,,S","25.4",",,S","15.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-28","0.0",",,S",,,"22.9","H,,S","26.2",",,S","17.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-29","0.0",",,S",,,"25.2","H,,S","27.3",",,S","20.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-30","3.0",",,S",,,"23.8","H,,S","26.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-08-31","57.9",",,S",,,"24.1","H,,S","28.7",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-01","0.0",",,S",,,"24.1","H,,S",,,"21.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-02",,,,,"23.5","H,,S","27.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-03","0.0",",,S",,,"24.0","H,,S",,,,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-04","0.0",",,S",,,"23.9","H,,S",,,"19.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-05","0.0",",,S",,,"24.0","H,,S","27.7",",,S","21.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-06","11.4",",,S",,,"23.7","H,,S","30.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-07","3.0",",,S",,,"23.4","H,,S","28.9",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-08","0.0",",,S",,,"20.1","H,,S","24.2",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-09","21.1",",,S",,,"20.2","H,,S","22.6",",,S","18.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-10","9.9",",,S",,,"20.4","H,,S","24.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-11","0.5",",,S",,,"19.7","H,,S","24.1",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-12","0.0",",,S",,,"20.9","H,,S","24.8",",,S","14.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-13","0.5",",,S",,,"19.8","H,,S","22.2",",,S","18.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-14","1.0",",,S",,,"20.7","H,,S","24.1",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-15","0.5",",,S",,,"21.2","H,,S","25.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-16","0.0",",,S",,,"21.3","H,,S","26.6",",,S","17.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-17","0.0",",,S",,,"20.3","H,,S","26.0",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-18","15.5",",,S",,,"19.3","H,,S","23.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-19","0.0",",,S",,,"16.7","H,,S","22.1",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-20","0.0",",,S",,,"15.9","H,,S","21.4",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-21","0.0",",,S",,,"18.0","H,,S","24.0",",,S","10.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-22","0.0",",,S",,,"19.2","H,,S","23.9",",,S","12.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-23","21.1",",,S",,,"19.3","H,,S","22.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-24","1.5",",,S",,,"20.5","H,,S","25.2",",,S","16.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-25","0.0",",,S",,,"20.7","H,,S","24.8",",,S","16.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-26","0.0",",,S",,,"21.4","H,,S",,,"16.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-27",,,,,"20.9","H,,S","23.0",",,S","18.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-28","4.1","B,,S",,,"21.1","H,,S","25.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-29",,,,,"16.4","H,,S","21.1",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-09-30","0.0",",,S",,,"16.9","H,,S","21.5",",,S","11.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-01",,,,,"18.0","H,,S","25.0",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-02","0.0",",,S",,,"18.6","H,,S","24.2",",,S","12.8",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-03",,,,,"20.1","H,,S",,,"13.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-04",,,,,"14.8","H,,S","20.7",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-05","0.0",",,S",,,"15.9","H,,S","19.9",",,S","10.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-06","23.6",",,S",,,"14.3","H,,S","19.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-07","1.0",",,S",,,"13.6","H,,S","17.5",",,S","10.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-08","4.1",",,S",,,"14.4","H,,S",,,"10.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-09","25.9",",,S",,,"12.6","H,,S","19.6",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-10","7.1",",,S",,,"11.1","H,,S","14.9",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-11","1.5",",,S",,,"14.1","H,,S","18.8",",,S","8.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-12","1.5",",,S",,,"10.4","H,,S","13.4",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-13","4.6",",,S",,,"12.0","H,,S","16.4",",,S","8.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-14","1.5",",,S",,,"10.7","H,,S","17.2",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-15","0.0",",,S",,,"12.6","H,,S","19.3",",,S","5.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-16","0.0",",,S",,,"15.9","H,,S","22.3",",,S","7.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-17","0.0",",,S",,,"18.3","H,,S","23.2",",,S","11.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-18","0.0",",,S",,,"13.9","H,,S","21.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-19","0.0",",,S",,,"13.6","H,,S","19.1",",,S","7.6",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-20","0.0",",,S",,,"10.4","H,,S","18.1",",,S","8.1",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-21","5.1",",,S",,,"9.6","H,,S","13.1",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-22","0.0",",,S",,,"11.8","H,,S","15.4",",,S","6.6",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-23","2.0",",,S",,,"8.9","H,,S","13.0",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-24","0.5",",,S",,,"9.2","H,,S","11.8",",,S","6.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-25","4.6",",,S",,,"11.5","H,,S",,,"6.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-26","12.4",",,S",,,"13.4","H,,S","19.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-27","2.0",",,S",,,"9.8","H,,S","12.0",",,S","8.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-28","0.0",",,S",,,"9.2","H,,S","12.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-29","1.0",",,S",,,"7.1","H,,S","9.7",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-30","0.0",",,S",,,"5.4","H,,S",,,,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-10-31","0.5",",,S",,,"7.9","H,,S","12.3",",,S","0.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-01","15.5",",,S",,,"4.7","H,,S","5.3",",,S","3.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-02","0.5",",,S",,,"5.6","H,,S","10.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-03","3.0",",,S",,,"5.9","H,,S","9.1",",,S","1.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-04","10.4",",,S",,,"7.1","H,,S",,,"2.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-05","0.0",",,S",,,"10.4","H,,S","17.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-06","7.9",",,S",,,"4.6","H,,S","5.8",",,S","2.8",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-07","0.5",",,S",,,"4.4","H,,S","9.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-08","0.0",",,S",,,"6.6","H,,S","15.2",",,S","0.1",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-09","10.9",",,S",,,"1.2","H,,S","3.2",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-10","6.1",",,S","30.0",",,S","1.8","H,,S","3.9",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-12","1.0",",,S",,,"8.8","H,,S","14.7",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-13","0.5",",,S",,,"7.8","H,,S","14.0",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-14","2.0",",,S",,,"10.7","H,,S",,,"0.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-15","9.9",",,S",,,"7.7","H,,S","13.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-16","0.5",",,S",,,"3.3","H,,S","5.4",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-17","3.6",",,S",,,"4.1","H,,S","5.8",",,S","1.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-18","0.0",",,S",,,"9.9","H,,S","13.0",",,S","1.8",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-19","0.0",",,S",,,"8.5","H,,S","13.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-20","0.0",",,S",,,"8.1","H,,S","15.3",",,S","4.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-21","0.0",",,S",,,"3.2","H,,S","6.6",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-22",,,,,"2.8","H,,S","8.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-23",,,,,"-1.9","H,,S","1.2",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-24","0.5","B,,S","61.0",",,S","0.3","H,,S","1.5",",,S","-3.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-25","2.0",",,S","79.0",",,S","0.9","H,,S",,,"-1.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-26","1.0",",,S",,,"3.1","H,,S",,,"-0.6",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-27","2.5",",,S","10.0",",,S","5.3","H,,S","9.6",",,S","0.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-28","2.0",",,S",,,"2.7","H,,S",,,,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-29","7.6",",,S","20.0",",,S","-0.1","H,,S","2.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-11-30","5.6",",,S","89.0",",,S","1.1","H,,S","3.6",",,S","-1.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-01","0.0",",,S","20.0",",,S","4.2","H,,S","9.0",",,S","-0.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-02","17.5",",,S",,,"4.6","H,,S","6.4",",,S","0.6",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-03","1.5",",,S",,,"3.9","H,,S","10.0",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-04","0.0",",,S",,,"10.6","H,,S","14.2",",,S","-1.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-05","3.0",",,S",,,"8.2","H,,S","12.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-06","9.4",",,S",,,"-1.0","H,,S","5.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-07","8.4",",,S","99.0",",,S","-1.2","H,,S","1.9",",,S","-3.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-08","1.5",",,S","99.0",",,S","0.6","H,,S","3.7",",,S","-2.8",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-09","0.5",",,S","41.0",",,S","3.5","H,,S","8.1",",,S","-1.5",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-10","7.1",",,S","10.0",",,S","-1.3","H,,S","2.2",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-11","8.4",",,S","119.0",",,S","-2.5","H,,S","-0.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-12","3.6",",,S","170.0",",,S","-0.4","H,,S",,,"-3.5",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-13","4.1",",,S","61.0",",,S","3.1","H,,S","5.7",",,S","-2.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-14","0.5",",,S","20.0",",,S","0.7","H,,S","3.4",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-15","4.1",",,S","61.0",",,S","-2.3","H,,S","0.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-16","14.5",",,S","351.0",",,S","-2.4","H,,S","-1.2",",,S","-4.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-17","10.9",",,S","381.0",",,S","0.8","H,,S",,,"-3.1",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-18","0.0",",,S","300.0",",,S","6.1","H,,S","8.4",",,S","0.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-19","0.0",",,S","140.0",",,S","3.2","H,,S","8.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-20","0.0",",,S","89.0",",,S","4.5","H,,S","8.5",",,S","-1.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-21","0.0",",,S","61.0",",,S","3.4","H,,S","8.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-22","0.5",",,S","51.0",",,S","6.7","H,,S",,,"-0.5",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-23","27.9",",,S",,,"3.8","H,,S","11.2",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-24","10.9",",,S","10.0",",,S","0.0","H,,S","1.4",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-25","0.0",",,S","10.0",",,S","1.6","H,,S","3.8",",,S","-1.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-26","0.0",",,S",,,"5.1","H,,S","8.3",",,S","-0.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-27","13.5",",,S","10.0",",,S","-0.4","H,,S","1.7",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-28","7.6",",,S","61.0",",,S","-0.1","H,,S",,,"-3.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-29","0.0",",,S","41.0",",,S","-1.4","H,,S","2.7",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-30","11.9",",,S","170.0",",,S","0.2","H,,S",,,"-3.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2016-12-31","1.5",",,S","130.0",",,S","1.2","H,,S","4.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-02","0.0",",,S",,,"2.8","H,,S","6.9",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-03","5.1",",,S","30.0",",,S","1.2","H,,S","4.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-04","1.0",",,S","41.0",",,S","1.1","H,,S","4.7",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-05","1.0",",,S","30.0",",,S","-0.3","H,,S","3.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-06","0.0",",,S","20.0",",,S","0.9","H,,S",,,"-3.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-07","0.0",",,S","20.0",",,S","3.3","H,,S","6.5",",,S","-0.3",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-08","0.0",",,S","10.0",",,S","1.8","H,,S","5.7",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-09","0.0",",,S",,,"2.7","H,,S","5.8",",,S","-0.5",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-10","3.6",",,S",,,"-2.4","H,,S","1.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-11","7.6",",,S",,,"-5.0","H,,S","-2.4",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-12","4.6",",,S","140.0",",,S","-4.5","H,,S","-3.7",",,S","-6.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-13","7.6",",,S","239.0",",,S","-5.2","H,,S","-2.4",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-14","1.0",",,S","191.0",",,S","-5.8","H,,S",,,,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-15","13.0",",,S","300.0",",,S","-2.1","H,,S","-1.0",",,S","-8.1",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-16","5.6",",,S","269.0",",,S","0.9","H,,S","3.8",",,S","-3.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-17","2.0",",,S","249.0",",,S","0.1","H,,S","3.0",",,S","-3.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-18","0.5",",,S","249.0",",,S","1.4","H,,S","4.0",",,S","-1.8",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-19","5.1",",,S","259.0",",,S","-0.1","H,,S","3.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-20","0.5",",,S","259.0",",,S","0.7","H,,S","2.1",",,S","-3.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-21","0.0",",,S","231.0",",,S","-1.6","H,,S","2.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-22","0.0",",,S","231.0",",,S","0.5","H,,S","3.4",",,S","-5.1",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-23","1.0",",,S","239.0",",,S","-1.8","H,,S","2.4",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-24","3.0",",,S",,,"-3.5","H,,S","-2.0",",,S","-4.6",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-25","1.0",",,S",,,"-1.1","H,,S",,,"-4.4",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-26","2.5",",,S","371.0",",,S","2.4","H,,S",,,,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-27","0.0",",,S","259.0",",,S","1.1","H,,S","7.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-28","8.4",",,S","211.0",",,S","-0.1","H,,S","1.9",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-29","0.0",",,S","201.0",",,S","1.1","H,,S","3.6",",,S","-3.6",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-30","4.1",",,S","259.0",",,S","-1.6","H,,S","0.3",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-01-31","5.6",",,S","330.0",",,S","-1.4","H,,S","0.1",",,S","-4.0",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-01","1.0",",,S","330.0",",,S","-3.3","H,,S","2.1",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-02","6.6",",,S","419.0",",,S","-4.3","H,,S",,,"-6.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-03","3.6",",,S","470.0",",,S","0.1","H,,S",,,"-4.9",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-04","0.0",",,S","399.0",",,S","1.2","H,,S","5.6",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-05","0.0",",,S","330.0",",,S","4.3","H,,S","6.8",",,S","-2.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-06","0.0",",,S","300.0",",,S","1.3","H,,S","3.2",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-07","8.4",",,S","269.0",",,S","-1.9","H,,S","1.6",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-08","2.5",",,S","330.0",",,S","-0.6","H,,S","0.5",",,S","-4.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-09","0.5",",,S","320.0",",,S","2.3","H,,S","3.7",",,S","-2.2",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-10","4.1",",,S","290.0",",,S","0.1","H,,S","4.0",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-11","2.5",",,S","290.0",",,S","1.4","H,,S","3.8",",,S","-4.1",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-12","0.5",",,S","290.0",",,S","2.5","H,,S","4.4",",,S","-0.6",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-13","0.0",",,S","249.0",",,S","1.7","H,,S","4.8",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-14","1.0",",,S","231.0",",,S","1.4","H,,S","3.9",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-15","1.0",",,S","259.0",",,S","2.1","H,,S",,,"-0.6",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-16","0.5",",,S","221.0",",,S","7.9","H,,S","9.1",",,S","0.7",",,S"
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-17","1.0",",,S","20.0",",,S","0.3","H,,S","8.7",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-18","18.5",",,S","170.0",",,S","-4.3","H,,S","-2.5",",,S",,
"JA000047575","AOMORI, JA","40.817","140.767","3.0","2017-02-19","9.4",",,S","361.0",",,S","-3.4","H,,S",,,,
